adm0_name,iso3,X,Y,published,source,airline,info,optional1,optional2,optional3,ObjectId
United States of America,USA,-99.446708,39.40399,28.04.2020,https://www.routesonline.com/news/38/airlineroute/290990/american-airlines-ns20-international-operation-changes-as-of-26apr20/,.American Airlines,American Airlines International operation changes as of 26APR20,,,,300
United States of America,USA,-99.446708,39.40399,27.04.2020,https://www.routesonline.com/news/38/airlineroute/290969/american-airlines-may-2020-new-york-area-domestic-operations-as-of-26apr20/,.American Airlines,American Airlines May 2020 New York area domestic operations as of 26APR20,,,,301
United States of America,USA,-99.446708,39.40399,24.03.2020,https://worldairlinenews.com/2020/03/24/hawaiian-airlines-suspends-most-long-haul-passenger-service-due-to-new-state-of-hawaii-quarantine-order/,Hawaiian Airlines,Hawaiian Airlines suspends most long-haul passenger service due to new state of Hawai‘i quarantine order,,,,302
United States of America,USA,-99.446708,39.40399,09.04.2020,https://www.routesonline.com/news/38/airlineroute/290719/hawaiian-airlines-modifies-ohana-operations-in-april-2020/,.Hawaiian Airlines,"Hawaiian Airlines 'Ohana operations in April 2020. HNL-LNY, HNL-MKK",,,,303
United States of America,USA,-99.446708,39.40399,27.04.2020,https://www.routesonline.com/news/38/airlineroute/290973/spirit-airlines-may-2020-routing-consolidations-as-of-26apr20/,.Spirit Airlines,Spirit Airlines May 2020 Routing consolidations as of 26APR20,,,,304
United States of America,USA,-99.446708,39.40399,05.05.2020,https://www.routesonline.com/news/38/airlineroute/291110/contour-airlines-week-of-03may20-operations/,.Contour Airlines,Contour Airlines week (USA DOMESTIC) of 03MAY20 operations (eff MAY20),,,,305
United States of America,USA,-99.446708,39.40399,15.04.2020,https://www.routesonline.com/news/38/airlineroute/290799/pacific-coastal-extends-scheduled-service-suspension-to-late-may-2020/,Pacific Costal,Pacific Coastal extends scheduled service suspension to late-May 2020,,,,306
United States of America,USA,-99.446708,39.40399,12.05.2020,https://www.routesonline.com/news/38/airlineroute/291230/sun-country-airlines-week-of-10may20-operations/,.Sun Country Airlines,Sun Country Airlines week of 10MAY20 operations,,,,307
United States of America,USA,-99.446708,39.40399,25.05.2020,https://edition.cnn.com/2020/05/25/business/us-china-tensions-airlines-intl-hnk/index.html,"Delta, United Airlines",Rising tensions between countries may disrupt restart of Delta and United Airlines flights ,,,,308
United States Virgin Islands,VIR,-64.819501,17.728014,,,,,,,,309
Uruguay,URY,-56.017306,-32.796996,,,,,,,,310
Uzbekistan,UZB,63.119445,41.775605,19.05.2020,https://www.routesonline.com/news/38/airlineroute/291328/uzbekistan-airways-resumes-limited-domestic-service-from-mid-may-2020/,.Uzbekistan Airways,Uzbekistan Airways resumes limited domestic service from mid-May 2020,,,,311
Vanuatu,VUT,166.872606,-15.241809,,,,,,,,312
Venezuela,VEN,-66.154434,7.122874,,,,,,,,313
Viet Nam,VNM,105.802499,10.096431,19.05.2020,https://www.routesonline.com/news/38/airlineroute/291330/bamboo-airways-re-opens-international-reservations-from-july-2020/,.Bamboo Airways,Bamboo Airways re-opens International reservations from July 2020,,,,314
Viet Nam,VNM,105.802499,10.096431,05.04.2020,https://www.routesonline.com/news/38/airlineroute/290633/vietjet-air-01apr20-15apr20-domestic-service-changes/,.VietJet,VietJet Air 01APR20 – 15APR20 domestic service changes,,,,315
Viet Nam,VNM,105.802499,10.096431,08.04.2020,https://www.routesonline.com/news/38/airlineroute/290694/vietnam-airlines-revises-domestic-07apr20-15apr20-operations/,.Vietnam Airlines,Vietnam Airlines revises domestic 07APR20 – 15APR20 operations,,,,316
Viet Nam,VNM,105.802499,10.096431,19.03.2020,Reuters,VietJet,Vietnam Airlines to halt all international flights until at least 30 April because of COVID-19 outbreak ,,,,317
Viet Nam,VNM,105.802499,10.096431,29.05.2020,https://www.routesonline.com/news/38/airlineroute/291509/vietnam-airlines-mayjune-2020-international-operations-as-of-25may20/,.Viet Nam Airlines,Vietnam Airlines June 2020 International operations as of 20MAY20 (Hanoi/ Ho Chi Minh City-> Seoul/Busan),,,,318
Wake Island,WAK,166.646462,19.278314,,,,,,,,319
Wallis and Futuna,WLF,-176.20431,-13.285184,,,,,,,,320
West Bank,PSE,35.256944,31.943484,,,,,,,,321
Western Sahara,ESH,-13.135324,24.662235,,,,,,,,322
Yemen,YEM,45.226272,15.225552,,,,,,,,323
Zambia,ZMB,27.854152,-14.594525,30.04.2020,https://www.ch-aviation.com/portal/news/89631-zambia-airways-launch-delayed-again-due-to-covid-19,Zambia Airways,Zambia Airways launch delayed again due to COVID-19,,,,324
Zambia,ZMB,27.854152,-14.594525,02.05.2020,https://www.routesonline.com/news/38/airlineroute/291060/proflight-zambia-resumes-lusaka-ndola-service-from-may-2020/,.ProFlight Zambia,ProFlight Zambia resumes Lusaka – Ndola service from May 2020,,,,325
Zimbabwe,ZWE,29.869096,-19.000755,14.04.2020,https://www.routesonline.com/news/38/airlineroute/290778/fastjet-plans-new-routes-from-july-2020/,.Fastjet Zimbabwe,FastJet plans new routes from July 2020,,,,326
Zimbabwe,ZWE,29.869096,-19.000755,25.03.2020,https://www.chronicle.co.zw/fastjet-zim-suspends-flights/,Fastjet Zimbabwe,Fastjet Zimbabwe to suspend flights from 27 March ,,,,327
Zimbabwe,ZWE,29.869096,-19.000755,07.04.2020,https://www.reuters.com/article/brief-fastjet-says-fastjet-zimbabwe-plan/brief-fastjet-says-fastjet-zimbabwe-planning-to-restart-flights-on-21-april-idUSFWN2BV19X,.Fastjet Zimbabwe,Fastjet Zimbabwe plans to restart flights on 21 April ,,,,328
Guinea,GIN,-11.280731,11.005651,,,,,,,,329
Guinea-Bissau,GNB,-14.400762,12.117902,,,,,,,,330
Guyana,GUY,-58.972763,4.792405,20.04.2020,https://www.nationnews.com/nationnews/news/245082/liat-passenger-flights-suspended,Liat,LIAT suspends flights until 15 May because of COVID-19 ,,,,331
Haiti,HTI,-73.051343,18.321716,,,,,,,,332
Hala'ib Triangle,"EGY, SDN",35.507186,22.367022,,,,,,,,333
Heard Island and McDonald Islands,HMD,73.513147,-53.10263,,,,,,,,334
Holy See,VAT,12.453166,41.903448,,,,,,,,335
Honduras,HND,-86.613529,14.820544,,,,,,,,336
Hong Kong,HKG,114.026644,22.397976,15.04.2020,https://www.businesstraveller.com/business-travel/2020/04/15/hk-express-extends-suspension-of-all-flights-until-june-18/,HK Express,HK Express extends suspension of all flights until 18 June because of COVID-19 ,,,,337
Hong Kong,HKG,114.026644,22.397976,13.05.2020,https://www.routesonline.com/news/38/airlineroute/291265/cathay-pacific-mayjune-2020-operations-as-of-10may20/,.Cathay Pacific,Cathay Pacific May/June 2020 operations as of 10MAY20,,,,338
Hong Kong,HKG,114.026644,22.397976,08.05.2020,https://www.routesonline.com/news/38/airlineroute/290684/hong-kong-airlines-week-of-12apr20-operations-as-of-05apr20/,.Hong Kong Airlines,Hong Kong Airlines May 2020 operations as of 07MAY20,,,,339
Hong Kong,HKG,114.026644,22.397976,03.04.2020,https://www.aljazeera.com/ajimpact/cathay-pacific-cuts-flights-ceo-directors-pay-cut-200403041402343.html,Cathay Pacific,"Cathay Pacific cuts more flights as CEO, directors take pay cut",,,,340
Hong Kong,HKG,114.026644,22.397976,16.04.2020,https://www.routesonline.com/news/38/airlineroute/290818/cathay-pacific-15apr20-31may20-operations-as-of-1000gmt-16apr20/,.Cathay Pacific,Cathay Pacific 15APR20 – 31MAY20 operations as of 16APR20,,,,341
Hong Kong,HKG,114.026644,22.397976,24.04.2020,https://www.routesonline.com/news/38/airlineroute/290938/cathay-pacific-to-resume-delhi-service-in-early-may-2020/,.Cathay Pacific,Cathay Pacific Airways to resume Hong Kong-Delhi flights from 6 May,,,,342
Howland Island,UMI,-176.61696,0.807086,,,,,,,,343
Hungary,HUN,19.412215,47.16514,23.05.2020,"https://www.thefirstnews.com/article/wizz-air-suspends-all-polish-flights-until-june-6-12876",Wizz Air,Wizz Air suspends all Polish flights until June 6 ,,,,344
Hungary,HUN,19.412215,47.16514,04.05.2020,https://worldairlinenews.com/2020/05/04/wizz-air-to-fly-to-abu-dhabi/,.Wizz Air,"Wizz Air to fly to Abu Dhabi from JUN20. From BUD, OTP,  CLJ, KTW and SOF.",,,,345
Hungary,HUN,19.412215,47.16514,05.05.2020,"https://www.theguardian.com/business/2020/may/05/wizz-air-resume-flights-portugal-greece-luton-coronavirus-safety",.Wizz Air,Wizz Air announces plans to resume flights to Portugal and Greece ,,,,346
Iceland,ISL,-19.013973,64.790408,18.05.2020,https://www.routesonline.com/news/38/airlineroute/291318/icelandair-3q20-inventory-changes-as-of-17may20/,.Icelandair,Icelandair 3Q20 changes as of 17MAY20,,,,347
Iceland,ISL,-19.013973,64.790408,19.05.2020,https://www.routesonline.com/news/38/airlineroute/291329/icelandair-late-may-2020-interim-operations/,.Icelandair,"Icelandair late-May 2020 interim operations: Reykjavik- BOS, LHR, ARN",,,,348
Iceland,ISL,-19.013973,64.790408,29.04.2020,https://www.routesonline.com/news/38/airlineroute/291019/air-iceland-connect-week-of-26apr20-operations/,.Air Iceland Connect,Air Iceland Connect week of 26APR20 operations,,,,349
Ilemi Triangle,"SSD, KEN",35.037697,4.760151,,,,,,,,350
India,IND,79.357702,22.348341,05.04.2020,https://www.indiatvnews.com/business/news-air-deccan-ceasing-operations-employees-to-go-on-sabbatical-without-pay-covid19-impact-604749,Air Deccan,Air Deccan ceases operations until further notice ,,,,351
India,IND,79.357702,22.348341,04.04.2020,https://punemirror.indiatimes.com/news/india/air-india-stops-bookings-for-domestic-international-flights-till-april-30/articleshow/74979189.cms,Air india,Air India halts flight bookings until 30 April as it awaits government decision on lockdown that ends on 14 April ,,,,352
India,IND,79.357702,22.348341,04.05.2020,https://www.routesonline.com/news/38/airlineroute/291068/air-india-may-2020-preliminary-international-network-as-of-03may20/,.Air India,Air India May 2020 Preliminary International Network as of 03MAY20,,,,353
India,IND,79.357702,22.348341,13.05.2020,https://timesofindia.indiatimes.com/business/india-business/ai-to-operate-spl-domestic-flights-to-several-indian-cities-from-may-19/articleshow/75705252.cms,.Air India,Air India to operate special domestic flights to several Indian cities from 19 May,,,,354
India,IND,79.357702,22.348341,28.05.2020,https://www.india.com/business/domestic-flights-air-india-cancelled-93-fights-till-may-31-but-here-is-some-good-news-for-flyers-read-4042016/,.Air India,Domestic Flights: Air India Cancelled 93 Fights Till May 31 But Here is Some Good News For Flyers,,,,355
India,IND,79.357702,22.348341,04.04.2020,https://www.cnbctv18.com/aviation/airasia-india-says-flight-bookings-to-resume-from-april-15-5624391.htm,AirAsia india,AirAsia India to open flight bookings from 15 April ,,,,356
India,IND,79.357702,22.348341,22.04.2020,https://www.goodreturns.in/news/goair-to-resume-flights-on-1-june-instead-of-25-may-1161356.html,.GoAir,GoAir expected to resume domestic flights from 1 June,,,,357
India,IND,79.357702,22.348341,17.04.2020,https://www.businesstraveller.com/business-travel/2020/04/16/vistara-to-resume-flights-from-may-4/,.Vistara,Vistara to resume flights from May 4,,,,358
India,IND,79.357702,22.348341,14.04.2020,https://timesofindia.indiatimes.com/business/india-business/indigo-looks-to-resume-flights-on-may-4/articleshow/75147590.cms,.IndiGo,IndiGo will resume flight operations from 4 May ,,,,359
India,IND,79.357702,22.348341,22.05.2020,"https://zeenews.india.com/markets/spicejet-to-resume-operations-from-may-25-flights-on-all-udan-routes-2285494.html",.Spicejet,"SpiceJet to resume operations, flights on all UDAN routes from May 25",,,,360
India,IND,79.357702,22.348341,05.05.2020,https://www.routesonline.com/news/38/airlineroute/291104/vistara-s20-international-operations-as-of-03may20/,.Vistara,Vistara S20 International operations as of 03MAY20 (eff 18MAY20),,,,361
Indonesia,IDN,113.914701,-0.989601,27.03.2020,https://www.businesstraveller.com/business-travel/2020/03/27/air-asia-grounds-most-of-its-fleet/,Indonesia AirAsia,Air Asia grounds most of its fleet,,,,362
Indonesia,IDN,113.914701,-0.989601,24.04.2020,https://en.antaranews.com/news/146748/garuda-indonesia-halts-domestic-flights-in-areas-implementing-psbb,Garuda Indonesia,Garuda Indonesia halts domestic flights in areas implementing large'scale social distancing,,,,363
Indonesia,IDN,113.914701,-0.989601,01.06.2020,https://www.routesonline.com/news/38/airlineroute/291538/garuda-indonesia-june-2020-international-operations-as-of-29may20/,.Garuda Indonesia,Garuda Indonesia June International operations as of 29MAY20 eff. 01JUN20,,,,364
Indonesia,IDN,113.914701,-0.989601,27.05.2020,https://www.thestar.com.my/aseanplus/aseanplus-news/2020/05/27/lion-air-group-temporarily-suspends-domestic-flights-amid-confusion,Lion Air,Lion Air Group temporarily suspends domestic flights amid confusion,,,,365
Indonesia,IDN,113.914701,-0.989601,01.06.2020,https://www.routesonline.com/news/38/airlineroute/291537/batik-air-ns20-international-operations-as-of-29may20/,.Batik Air,"Batik Air International operations as of 29MAY20, eff. 01JUL20",,,,366
Iran (Islamic Republic of),IRN,54.198056,32.741278,04.04.2020,http://famagusta-gazette.com/2020/04/04/iran-air-suspends-flights-to-germany-amid-covid-19-surge/,Iran Air,Iran Air suspends flights to Germany amid COVID-19 surge,,,,367
Iran (Islamic Republic of),IRN,54.198056,32.741278,11.05.2020,https://en.mehrnews.com/news/158560/Iran-Air-to-resume-first-post-corona-foreign-flight-to-Amsterdam,.Iran Air,Iran Air to resume first post-corona foreign flight to Amsterdam every Thursday ,,,,368
Iraq,IRQ,43.766062,33.050139,,,,,,,,369
Ireland,IRL,-7.121425,53.252771,23.03.2020,https://www.rte.ie/news/business/2020/0323/1124759-stobart-air-services/,Aer Lingus,Aer Lingus Regional operator reduces schedule,,,,370
Ireland,IRL,-7.121425,53.252771,01.05.2020,https://www.reuters.com/article/health-coronavirus-ryanair/ryanair-grounds-virtually-all-planes-until-july-reviews-growth-plans-idUSL8N2CJ0XE,Ryanair,Ryanair to ground nearly all of its flights until July,,,,371
Ireland,IRL,-7.121425,53.252771,09.04.2020,https://www.routesonline.com/news/38/airlineroute/290711/ryanair-extends-interim-schedule-to-early-may-2020/,.Ryanair,Ryanair extends interim schedule to early-May 2020 (routes from Dublin and London Stansted) ,,,,372
Ireland,IRL,-7.121425,53.252771,12.05.2020,https://www.manchestereveningnews.co.uk/news/greater-manchester-news/ryanair-flight-schedule-july-masks-18236228,.Ryanair,Ryanair announces plan to restore 40% of flight schedule from July,,,,373
Ireland,IRL,-7.121425,53.252771,27.04.2020,https://www.businesstraveller.com/business-travel/2020/04/27/ryanair-extends-limited-flight-schedule-to-may-14/,Ryanair,Ryanair extends limited flight schedule to May 14,,,,374
Ireland,IRL,-7.121425,53.252771,11.05.2020,https://www.routesonline.com/news/38/airlineroute/291197/ryanair-resumes-additional-london-stansted-routes-in-mid-may-2020/,.Ryanair,"Ryanair resumes additional London Stansted routes in mid-May 2020 (STN-OTP, STN-OPO, STN-SOF)",,,,375
Ireland,IRL,-7.121425,53.252771,14.05.2020,"https://www.exyuaviation.com/2020/05/ryanair-delays-serbia-bosnia-flights.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+Ex-yuAviationNews+(EX-YU+Aviation+News)",Ryanair,"Ryanair delays Serbia, Bosnia flights until August ",,,,376
Ireland,IRL,-7.121425,53.252771,01.06.2020,https://www.mirror.co.uk/travel/news/ryanair-resumes-flights-full-list-22102031?_ga=2.25348984.498794145.1591022093-459735058.1591022093,.Ryanair,Ryanair resumes flights - full list of destinations and new rules passengers must follow,,,,377
Ireland,IRL,-7.121425,53.252771,08.04.2020,https://www.coventrytelegraph.net/news/coventry-news/tui-announces-flights-holidays-start-18063024,.TUI,TUI reveals trips from 30 June set to go ahead as planned,,,,378
Ireland,IRL,-7.121425,53.252771,29.04.2020,https://www.routesonline.com/news/38/airlineroute/291022/aerlingus-week-of-26apr20-operations/,.Aer Lingus,AerLingus week of 26APR20 operations,,,,379
Isle of Man,IMN,-4.537589,54.228634,,,,,,,,380
Israel,ISR,34.62278,31.061646,30.03.2020,https://www.timesofisrael.com/airlines-plan-to-resume-israel-routes-after-virus-grounds-travel/,.Wizz Air,"Wizz Air to resume some flights to London, Tel Aviv and Vienna in May ",,,,381
Israel,ISR,34.62278,31.061646,20.05.2020,https://in.reuters.com/article/health-coronavirus-el-al-arlns/israels-el-al-extends-passenger-flight-suspension-until-june-20-idINKBN22W2I6,.EL AL,El Al extends suspension of commercial flights until 20 June ,,,,382
Israel,ISR,34.62278,31.061646,15.05.2020,https://www.routesonline.com/news/38/airlineroute/291287/el-al-s20-manchester-inventory-changes-as-of-14may20/,.El AL,El Al  Tel Aviv- Manchester as of 14MAY20 eff. 31MAY20,,,,383
Israel,ISR,34.62278,31.061646,21.05.2020,https://worldairlinenews.com/2020/05/21/el-al-to-operate-special-passenger-flights-seeks-400-government-million-loan-to-stay-in-business/,.El AL,"El Al to operate special passenger flights (TLV-CDG-LHR: 24-27MAY20, TLV-HKG: 25MAY20; TLV-BKK-TLV: 06-08JUN20)",,,,384
Israel,ISR,34.62278,31.061646,26.05.2020,https://www.aviation24.be/airlines/blue-air/blue-air-announces-the-reopening-of-scheduled-flights-as-of-early-july-2020/,.Blue Air,Blue Air announces reopening of scheduled flights in early July to several destinations ,,,,385
Italy,ITA,12.573635,42.793176,20.04.2020,https://www.routesonline.com/news/38/airlineroute/290863/alitalia-week-of-19apr20-europedomestic-operations/,.Alitalia,Alitalia week of 19APR20 Europe/Domestic operations,,,,386
Italy,ITA,12.573635,42.793176,11.04.2020,https://www.routesonline.com/news/38/airlineroute/291206/alitalia-resumes-additional-domestic-service-from-mid-may-2020/,.Alitalia,Alitalia resumes additional domestic service from mid-May 2020 (FCO-AHO; FCO-OLB),,,,387
Italy,ITA,12.573635,42.793176,20.05.2020,https://www.thelocal.it/20200520/alitalia-to-restart-new-york-and-madrid-flights-as-lockdown-eases,.Alitalia,"Alitalia will restart New York, Spain flights as Italy's lockdown eases; airline plans to operate 40 percent of its scheduled flights from July ",,,,388
Italy,ITA,12.573635,42.793176,22.05.2020,https://www.routesonline.com/news/38/airlineroute/291398/air-dolomiti-outlines-june-2020-operations-as-of-21may20/,.Air Dolomiti,Air Dolomiti outlines June 2020 operations as of 21MAY20,,,,389
Italy,ITA,12.573635,42.793176,17.03.2020,https://www.alitalia.com/en_en/fly-alitalia/news-and-activities/news/info-flights.html,Alitalia,"Alitalia continue to operate flights on a reduced basis.  Alitalia passengers have until 31 May to change a flight reservation or ask for a ticket refund.
 -Flight departures from Italy: before departure, travellers must complete two copies of the self-certification form, specifying the reason for your trip (proven work requirements, situations of necessity or health purposes). This form is also mandatory for all Italian citizens or residents in Italy who travel to a Schengen or non-Schengen foreign country.A copy of the form must be handed over to the Airport Border Police staff at the time of departure, before the security checks.
Self-certification is not necessary for EU or non-EU citizens.If you need to travel from Italy to another country, also see the Coronavirus (COVID-19)
Travel Restrictions from Italy to check if there are any travel restrictions on entry your destination country. Please note this document will be updated on a regular basis.
 -Flights arriving to Italy: passengers of any nationality arriving in Rome must also complete the self-certification form.  Those who do not have it may request it from the Airport Border Police staff present at the airport or at the information points and check-in desks at the airport terminals.   To download the self-certification form copy and paste this link in your browser: https://www.esteri.it/mae/resource/doc/2020/04/modulo_rientro_da_estero_28mar20_eng.pdf 
From 16 March all Alitalia domestic flights from and to Milan operate from Milan Malpensa airport due to the temporary closure of Milan Linate airport. Flight check-in operations will be carried out at Terminal 2 of Malpensa airport.     Starting from 17 March, check-in operations for all Alitalia's domestic, international and intercontinental flights at Rome Fiumicino airport will be carried out at Terminal 3, following the temporary closure of Terminal 1 decided by the airport Authority.    Alitalia informs passengers that, before boarding, they will be required to have their own protective mask to be worn in case a large number of travelers on board would not allow to respect the 1-meter interpersonal safety distance.Alitalia could deny boarding to passengers who are not be in possession of their own personal protective device. Alitalia recommends travelers to wear a protective mask also while at airports and during boarding and disembarking from the aircraft.
",,,,390
Italy,ITA,12.573635,42.793176,16.04.2020,https://www.routesonline.com/news/38/airlineroute/290807/alitalia-may-2020-long-haul-operations-as-of-0330gmt-16apr20/,.Alitalia,Alitalia May 2020 Long-Haul operations as of 16APR20,,,,391
Italy,ITA,12.573635,42.793176,27.04.2020,https://www.routesonline.com/news/38/airlineroute/290964/volotea-adds-olbia-bologna-service-from-july-2020/,.Volotea,Volotea adds Olbia – Bologna service from July 2020,,,,392
Italy,ITA,12.573635,42.793176,07.05.2020,https://www.routesonline.com/news/38/airlineroute/291166/blue-panorama-schedules-a330-east-africa-service-from-july-2020/,.Blue Panorama,Blue Panorama schedules A330 East Africa service from July 2020 (eff. 08JUL20),,,,393
Italy,ITA,12.573635,42.793176,21.05.2020,https://www.routesonline.com/news/38/airlineroute/291384/ryanair-italy-3q20-operations-as-of-20may20/,.Ryanair Italy,Ryanair Italy 3Q20 operations as of 20MAY20,,,,394
Italy,ITA,12.573635,42.793176,28.08.2020,https://www.reuters.com/article/health-coronavirus-airfrance-italy/air-france-klm-to-resume-flights-to-italy-from-june-1-idUSL8N2DA4DS,.Air France,Air France-KLM will resume flights to and from Italy from 1 June ,,,,395
Jamaica,JAM,-77.310683,18.157878,,,,,,,,396
Jammu and Kashmir,"IND, PAK",75.804539,34.554501,,,,,,,,397
Japan,JPN,139.27161,36.655454,14.04.2020,https://www.postguam.com/business/local/japan-airlines-reduces-may-flights-by-94/article_00c0232c-7e21-11ea-9795-8f8e1bd55440.html,JAL,Japan Airlines suspends 94 percent of flights in May,,,,398
Japan,JPN,139.27161,36.655454,02.04.2020,https://www.routesonline.com/news/38/airlineroute/290598/spring-airlines-japan-further-reduces-international-service-in-april-2020/,Spring Airlines Japan,Spring Airlines Japan further reduces International service in April 2020,,,,399
Japan,JPN,139.27161,36.655454,28.04.2020,https://www.routesonline.com/news/38/airlineroute/290994/spring-airlines-japan-aprilmay-2020-domestic-operations-as-of-23apr20/,.Spring Airlines Japan,Spring Airlines Japan April/May 2020 Domestic operations as of 23APR20,,,,400
Japan,JPN,139.27161,36.655454,21.04.2020,https://www.routesonline.com/news/38/airlineroute/290901/starflyer-week-of-21apr20-operations/,.StarFlyer,StarFlyer week of 21APR20 operations,,,,401
Japan,JPN,139.27161,36.655454,30.04.2020,https://www.routesonline.com/news/38/airlineroute/291035/jal-may-2020-international-operations-as-of-0530gmt-30apr20/,.JAL,JAL May 2020 International operations as of 30APR20,,,,402
Japan,JPN,139.27161,36.655454,14.05.2020,https://www.routesonline.com/news/38/airlineroute/291270/jal-mainline-18-31may20-domestic-operations-as-of-13may20/,.JAL,JAL 18 – 31MAY20 domestic operations as of 13MAY20,,,,403
Japan,JPN,139.27161,36.655454,30.04.2020,https://www.routesonline.com/news/38/airlineroute/291033/ana-may-2020-international-operations-as-of-0445gmt-30apr20/,.ANA,ANA May 2020 International operations as of 30APR20,,,,404
Japan,JPN,139.27161,36.655454,21.04.2020,https://www.routesonline.com/news/38/airlineroute/290885/ana-further-reduces-key-domestic-routes-at-tokyo-haneda-22apr20-28apr20/,.ANA,ANA further reduces key Domestic routes at Tokyo Haneda 22APR20 – 28APR20,,,,405
Japan,JPN,139.27161,36.655454,14.05.2020,https://www.routesonline.com/news/38/airlineroute/291271/ana-files-additional-domestic-routes-cancellation-for-15-31may20/,ANA,ANA Files additional domestic routes cancellation for 15 – 31MAY20,,,,406
Japan,JPN,139.27161,36.655454,10.04.2020,https://www.routesonline.com/news/38/airlineroute/290734/airasia-japan-april-2020-operations-as-of-09apr20/,AirAsia Japan,AirAsia Japan April 2020 operations as of 09APR20,,,,407
Japan,JPN,139.27161,36.655454,27.04.2020,https://www.routesonline.com/news/38/airlineroute/290957/fuji-dream-airlines-suspends-scheduled-operation-28apr20-17may20/,Fuji Dream Airlines,Fuji Dream Airlines suspends scheduled operation 28APR20 – 17MAY20,,,,408
Japan,JPN,139.27161,36.655454,26.05.2020,https://www.routesonline.com/news/38/airlineroute/291455/peach-june-2020-operations-as-of-22may20/,.Peach,Peach June 2020 operations as of 22MAY20,,,,409
Japan,JPN,139.27161,36.655454,14.05.2020,https://www.routesonline.com/news/38/airlineroute/291271/ana-files-additional-domestic-routes-cancellation-for-15-31may20/,Nippon Airways,All Nippon Airways cancels additional domestic routes until 31 May,,,,410
Japan,JPN,139.27161,36.655454,19.05.2020,https://www.routesonline.com/news/38/airlineroute/291326/jetstar-japan-0114jun20-operations-as-of-18may20/,.Jetstar Japan,Jetstar Japan 01–14JUN20 operations as of 18MAY20,,,,411
Japan,JPN,139.27161,36.655454,26.05.2020,https://www.routesonline.com/news/38/airlineroute/291457/solaseed-air-june-2020-operations/,.Solaseed Airlines,Solaseed Air June 2020 operations,,,,412
Jarvis Island,UMI,-159.99739,-0.373312,,,,,,,,413
Jersey,JEY,-2.132466,49.224292,,,,,,,,414
Johnston Atoll,UMI,-169.53344,16.729127,,,,,,,,415
Jordan,JOR,37.129891,30.653807,26.03.2020,https://www.routesonline.com/news/38/airlineroute/290508/royal-jordanian-extends-passenger-service-suspension-to-13apr20/?highlight=Royal%20Jordanian,Royal Jordanian,Royal Jordanian extends passenger service suspension to 13APR20,,,,416
Juan de Nova Island,xFR,42.725159,-17.055056,,,,,,,,417
Kazakhstan,KAZ,66.653592,48.019634,29.04.2020,https://www.routesonline.com/news/38/airlineroute/291013/scat-01-15may20-interim-operations-as-of-28apr20/,SCAT Air Company,SCAT 01 – 15MAY20 Interim operations as of 28APR20,,,,418
Kazakhstan,KAZ,66.653592,48.019634,15.05.2020,https://www.routesonline.com/news/38/airlineroute/291292/air-astana-restores-additional-domestic-network-week-of-11may20/,.Air Astana,Air Astana restores additional domestic network week of 11MAY20,,,,419
Kazakhstan,KAZ,66.653592,48.019634,17.05.2021,https://menafn.com/1100174682/Kazakhstans-Air-Astana-to-resume-certain-flights-by-end-of-May,.Air Astana,Kazakhstan's Air Astana to resume certain flights by end of May,,,,420
Kazakhstan,KAZ,66.653592,48.019634,15.05.2020,https://www.routesonline.com/news/38/airlineroute/291293/qazaq-air-may-2020-operations-as-of-14may20/,.Qazaq Air ,Qazaq Air May 2020 operations as of 14MAY20,,,,421
Kenya,KEN,37.861019,0.53472,20.05.2020,https://www.businessdailyafrica.com/news/Jambojet-extends-suspension-of-flights-to-June-7/539546-5558486-6mwxi3/index.html,Jambojet,Jambojet extends suspension of flights to 7 June,,,,422
Kenya,KEN,37.861019,0.53472,29.04.2020,https://www.routesonline.com/news/38/airlineroute/291006/kenya-airways-late-may-2020-intercontinental-operation-as-of-28apr20/,.Kenya Airways,Kenya Airways late-May 2020 Intercontinental operation as of 28APR20,,,,423
Kenya,KEN,37.861019,0.53472,02.04.2020,https://allafrica.com/stories/202004020253.html,Kenya Airways,Kenya Airways Stops Passenger Flights for the First Time in Four Decades,,,,424
Kingman Reef,UMI,-162.5614,6.478546,,,,,,,,425
Kiribati,KIR,-157.36432,1.85776,13.05.2020,https://www.routesonline.com/news/38/airlineroute/291262/air-kiribati-suspends-scheduled-operation-10-19may20/,Air Kiribati,Air Kiribati suspends scheduled operation 10 – 19MAY20,,,,426
Kosovo,RKS,20.966191,42.467542,,,,,,,,427
Kuril Islands,"RUS, JPN",147.877949,45.076156,,,,,,,,428
Kuwait,KWT,47.492598,29.53972,19.04.2020,https://www.routesonline.com/news/38/airlineroute/290853/kuwait-airways-june-oct-2020-intercontinental-operations-as-of-0815gmt-19apr20/,.Kuwait Airways,Kuwait Airways June – Oct 2020 Intercontinental operations as of 19APR20,,,,429
Kyrgyzstan,KGZ,74.523246,41.462046,,,,,,,,430
Lao People's Democratic Republic,LAO,101.990197,20.274828,,,,,,,,431
Latvia,LVA,26.424619,56.641966,29.05.2020,https://www.routesonline.com/news/38/airlineroute/291515/airbaltic-june-october-2020-operation-changes-as-of-28may20/,.airBaltic,airBaltic June – October 2020 operation changes as of 28MAY20,,,,432
Lebanon,LBN,35.894185,33.921586,,,,,,,,433
Lesotho,LSO,28.247043,-29.58314,,,,,,,,434
Liancourt Rock,"KOR, JPN",131.864842,37.241642,,,,,,,,435
